1861,"cuzìr","VERB",
1862,"cuzmär","VERB",
1863,"d’indòvva","ADV",
1864,"d’suplir","VERB",
1865,"da","ADP",
1866,"dä","NOUN",
1867,"dabén","ADJ",
1868,"dabenàggina","NOUN",
1869,"dabón","ADV",
1870,"daburla","NOUN","Nella locuzione ""per scherzo"""
1871,"dacàt","NOUN","Nella locuzione ""in serbo"""
1872,"dachinàns","ADV","In avanti"
1873,"dacò","ADV",
1874,"dacordi","ADV",
1875,"dacquäda","NOUN",
1876,"dacquadén’na","NOUN",
1877,"dacquadóra","NOUN","Voce gergale"
1878,"dacquär","VERB",
1879,"däda","NOUN",
1880,"dadardè","ADV","Nella locuzione ""di dentro"""
1881,"dadèntor","ADV","Nella locuzione ""di dentro"""
1882,"dadnans","ADV",
1883,"dadop","SCONJ",
1884,"dadòs","ADV",
1885,"dafär","NOUN",
1886,"dàgla","INTJ","Esclamazione di insofferenza"
1887,"dal","ADP",
1888,"dàmel","VERB",
1889,"daméz","ADV",
1890,"dan","NOUN",
1891,"danä","ADJ",
1892,"danasión","NOUN",
1893,"danegiär","VERB",
1894,"danôz","ADJ",
1895,"daparlè","ADJ","Da sola"
1896,"daparlú","ADJ","Da solo"
1897,"dapartí","ADJ","Da solo"
1898,"dapartùtt","ADV",
1899,"dapé","ADV",
1900,"dapochízia","NOUN",
1901,"där","VERB",
1902,"darazón","ADJ",
1903,"dardè","ADV",
1904,"dasètt","ADP",
1905,"dasi","NOUN",
1906,"datorna","ADV",
1907,"davans","ADV",
1908,"davantaz","ADV",
1909,"davzén","ADV","Nella locuzione ""da vicino"""
1910,"debà","NOUN",
1911,"débit","NOUN",
1912,"debitôr","NOUN",
1913,"deblén","ADJ",
1914,"deblèssa","NOUN",
1915,"débol","ADJ",
1916,"debòs","NOUN",
1917,"debosè","ADJ",
1918,"debutär","VERB",
1919,"decantär","VERB",
1920,"decénsa","NOUN",
1921,"decìddor","VERB",
1922,"decídros","VERB",
1923,"decizament","ADV",
1924,"decizión","NOUN",
1925,"deciziv","ADJ",
1926,"declamär","VERB",
1927,"decorär","VERB",
1928,"decorasión","NOUN",
1929,"decòtt","NOUN",
1930,"decrépit","ADJ",
1931,"dedchí","ADV",
1932,"dedfôra","ADV",
1933,"dedicär","VERB",
1934,"dedlà","ADV",
1935,"dedladalacqua","NOUN",
1936,"dednans","ADV",
1937,"dedsà","ADV",
1938,"dedsadalacqua","NOUN",
1939,"dedsôra","ADV",
1940,"dedsòtt","ADV",
1941,"dedusión","NOUN",
1942,"deduzir","VERB",
1943,"deformitä","NOUN",
1944,"deforom","ADJ",
1945,"dègn","ADJ",
1946,"degnär","VERB",
1947,"degnäros","VERB",
1948,"del","ADP",
1949,"delicät","ADJ",
1950,"delicatén","ADJ",
1951,"delicatèssa","NOUN",
1952,"deliqui","NOUN",
1953,"delirär","VERB",
1954,"delìrri","NOUN",
1955,"delisiäros","VERB",
1956,"delisiôz","ADJ",
1957,"delìssia","NOUN",
1958,"delìtt","NOUN",
1959,"delùddor","VERB",
1960,"delùvvi","NOUN",
1961,"delùz","ADJ",
1962,"demònni","NOUN",
1963,"denonsiär","VERB",
1964,"dent","NOUN",
1965,"dentadura","NOUN",
1966,"dentén","NOUN",
1967,"dentéra","NOUN",
1968,"déntor","ADV",
1969,"depònnor","VERB",
1970,"depózit","NOUN",
1971,"depozitär","VERB",
1972,"depravä","ADJ",
1973,"depù","ADV",
1974,"dernära","NOUN",
1975,"derní","ADJ",
1976,"dernirs","VERB",
1977,"des’suader","VERB",
1978,"des’suplir","VERB",
1979,"descaclär","VERB",
1980,"descadnär","VERB",
1981,"descälsa","ADJ",
1982,"descalsär","VERB",
1983,"descantärs","VERB",
1984,"descaprisiärs","VERB",
1985,"descargär","VERB",
1986,"descarognirs","VERB",
1987,"desciamponär","VERB","Gli intoppi"
1988,"descioldär","VERB",
1989,"descocajär","VERB",
1990,"descodgär","VERB",
1991,"descolär","VERB",
1992,"descomod","ADJ",
1993,"descomodär","VERB",
1994,"descompagn","ADJ",
1995,"descompagnär","VERB",
1996,"desconsär","VERB",
1997,"descordi","ADJ",
1998,"descòrror","VERB",
1999,"descors","NOUN",
2000,"descorsär","VERB",
2001,"descorsètt","NOUN",
2002,"descorsiva","NOUN",
2003,"descost","ADJ",
2004,"descostär","VERB",
2005,"descrèddros","VERB",
2006,"descreditär","VERB",
2007,"descrìvvor","VERB",
2008,"desensa","NOUN",
2009,"dèsf","ADJ",
2010,"desfamär","VERB",
2011,"desfär","VERB",
2012,"desfasär","VERB",
2013,"desfiär","VERB",
2014,"desfiärs","VERB",
2015,"desfilärs","VERB",
2016,"desgnär","VERB",
2017,"desgnoclär","VERB",
2018,"desìddor","VERB",
2019,"desnùmm","NOUN",
2020,"desparär","VERB",
2021,"despèss","ADV",
2022,"despét","NOUN",
2023,"despònnor","VERB",
2024,"desprä","ADJ",
2025,"desprär","VERB",
2026,"després","NOUN",
2027,"despresär","VERB",
2028,"desptóz","ADJ",
2029,"desquatär","VERB",
2030,"destén","NOUN",
2031,"desténdor","VERB",
2032,"destrèssa","NOUN",
2033,"destrigär","VERB",
2034,"destrigärs","VERB",
2035,"destrìggol","NOUN","Degli animali"
2036,"desturb","NOUN",
2037,"desturbadór","NOUN",
2038,"desturbär","VERB",
2039,"detàj","NOUN",
2040,"devgnir","VERB",
2041,"deviär","VERB",
2042,"déz","NUM",
2043,"dezboscär","VERB",
2044,"dezbrigär","VERB",
2045,"dezbrojär","VERB",
2046,"dèzd","ADJ",
2047,"dezdär","VERB",
2048,"dezdärs","VERB",
2049,"dezdirs","VERB",
2050,"dezdôtt","NUM",
2051,"dezgalonä","ADJ",
2052,"dezgarbujär","VERB",
2053,"dezgiustär","VERB",
2054,"dezgrasia","NOUN",
2055,"dezgrasiä","ADJ",
2056,"dezgust","NOUN",
2057,"dezgustär","VERB",
2058,"dezidéri","NOUN",
2059,"dezistor","VERB",
2060,"dezmingär","VERB",
2061,"dezmingärs","VERB",
2062,"dezmìss","ADJ",
2063,"deznidär","VERB",
2064,"deznóv","NUM",
2065,"dezolä","ADJ",
2066,"dezolasión","NOUN",
2067,"dezvestir","VERB",
2068,"dfat","ADV",
2069,"di","ADP",
2070,"dialètt","NOUN",
2071,"diävla","NOUN",
2072,"diavlaria","NOUN",
2073,"diavlén","NOUN",
2074,"diävol","NOUN",
2075,"diciaría","NOUN",
2076,"dìd","NOUN",
2077,"did grós","NOUN",
2078,"didäl","NOUN",
2079,"didén","NOUN",
2080,"didón","NOUN",
2081,"difati","ADV",
2082,"diféndor","VERB",
2083,"diféndros","VERB",
2084,"difensór","NOUN",
2085,"diferénsa","NOUN",
2086,"difét","NOUN",
2087,"difetóz","ADJ",
2088,"difetùss","NOUN",
2089,"dificoltä","NOUN",
2090,"dificoltóz","ADJ",
2091,"difidénsa","NOUN",
2092,"difidént","ADJ",
2093,"difisilòt","ADJ","Abbastanza"
2094,"difìssil","ADJ",
2095,"digerír","VERB",
2096,"digestión","NOUN",
2097,"digestiv","ADJ",
2098,"dil","ADP",
2099,"dinarôz","ADJ",
2100,"dindonament","NOUN",
2101,"dindonär","VERB",
2102,"dintäda","NOUN",
2103,"dintadura","NOUN",
2104,"dintär","VERB",
2105,"dintén","NOUN",
2106,"dintéra","NOUN",
2107,"dintórna","ADV",
2108,"dìr","VERB",
2109,"discresión","NOUN",
2110,"discùttor","VERB",
2111,"disémbor","NOUN",
2112,"disentaria","NOUN",
2113,"dispét","NOUN",
2114,"dispiazér","VERB",
2115,"dispònnor","VERB",
2116,"dispost","ADJ",
2117,"dispozisión","NOUN",
2118,"disprärs","VERB",
2119,"dispresär","VERB",
2120,"distínguor","VERB",
2121,"distrùggior","VERB",
2122,"distrusión","NOUN",
2123,"distrütt","ADJ",
2124,"disuador","VERB",
2125,"diväri","NOUN",
2126,"divers","ADJ",
2127,"diversitä","NOUN",
2128,"divertiment","NOUN",
2129,"divertìr","VERB",
2130,"divertìrs","VERB",
2131,"divìddor","VERB",
2132,"diviz","ADJ",
2133,"divizión","NOUN",
2134,"divizôri","NOUN",
2135,"divoradôr","NOUN",
2136,"divorär","VERB",
2137,"divòrsi","NOUN",
2138,"divosión","NOUN",
2139,"divòt","ADJ",
2140,"dizabitä","ADJ",
2141,"dizarmär","VERB",
2142,"dizinteresä","ADJ",
2143,"dizinvolt","ADJ",
2144,"dizinvoltura","NOUN",
2145,"diznär","VERB",
2146,"dizobdìr","VERB",
2147,"dizobediensa","NOUN",
2148,"dizonést","ADJ",
2149,"dizonorä","ADJ",
2150,"dizordinä","ADJ",
2151,"dizorientär","VERB",
2152,"dizosär","VERB",
2153,"dizuguäl","ADJ",
2154,"dizugualiansa","NOUN",
2155,"dizumàn","ADJ",
2156,"dizunìr","VERB",
2157,"dizùttil","ADJ",
2158,"dizùz","NOUN","Nella locuzione ""in disuso"""
2159,"dmàn","ADV",
2160,"dmanda","NOUN",
2161,"dmandär","VERB",
2162,"dmandasìra","ADV",
2163,"dmatén’na","ADV",
2164,"dménga","NOUN",
2165,"dnans","ADV",
2166,"dò","NUM","Al femminile"
2167,"dobär","VERB",
2168,"dociär","VERB",
2169,"dòddoz","NUM",
2170,"dója","NOUN",
2171,"dolégh","NOUN",
2172,"dolìa","NOUN",
2173,"dolintär","VERB",
2174,"dolór","NOUN",
2175,"dolorär","VERB",
2176,"dolorén","NOUN",
2177,"dolorôz","ADJ",
2178,"dóls","ADJ",
2179,"dolsígn","ADJ",
2180,"dolsùmm","NOUN",
2181,"domär","VERB",
2182,"domìlla","NUM",
2183,"dominär","VERB",
2184,"domisìlli","NOUN",
2185,"donär","VERB",
2186,"donära","NOUN",
2187,"dónca","CCONJ",
2188,"donén","NOUN","Piccola"
2189,"donlètta","NOUN","In senso spregiativo"
2190,"dònna","NOUN",
2191,"dòp","ADP",
2192,"dopiär","VERB",
2193,"dopièssa","NOUN",
2194,"dopión","NOUN",
2195,"dòppi","ADJ",
2196,"dorä","ADJ",
2197,"dorciär","VERB",
2198,"dòrmia","NOUN",
2199,"dormìda","NOUN",
2200,"dormidén’na","NOUN",
2201,"dormidór","NOUN",
2202,"dorminpè","ADJ",
2203,"dormión","NOUN",
2204,"dormìr","VERB",
2205,"dormitòri","NOUN",
2206,"dós","NOUN",
2207,"dòta","NOUN",
2208,"dotôr","NOUN",
2209,"dotorén","NOUN",
2210,"dotrén’na","NOUN",
2211,"dòv","NUM","Al maschile"
2212,"dovér","VERB",
2213,"dòvva","ADV",
2214,"dóza","NOUN",
2215,"dozär","VERB",
2216,"dozén’na","NOUN",
2217,"dozént","NUM",
2218,"dozinäl","ADJ",
2219,"doznant","NOUN",
2220,"dpént","NOUN",
2221,"dpénzor","VERB",
2222,"dracä","ADJ",
2223,"draghètt","NOUN",
2224,"dràma","NOUN",
2225,"drisär","VERB",
2226,"drisärs","VERB",
2227,"dritón","NOUN",
2228,"drìtt","ADJ",
2229,"drocär","VERB",
2230,"dròch","ADJ",
2231,"drogär","VERB",
2232,"droghér","NOUN",
2233,"dròghi","NOUN",
2234,"drovär","VERB",
2235,"dsèvvod","ADJ",
2236,"Dsèvvod","NOUN","Tipica parmigiana"
2237,"dsòtta","ADV",
2238,"du","NUM",
2239,"dùbbi","NOUN",
2240,"dubiôz","ADJ",
2241,"dubitär","VERB",
2242,"dùcca","NOUN",
2243,"dudàna","VERB",
2244,"duél","NOUN",
2245,"duèt","NOUN",
2246,"dugära","NOUN",
2247,"dùr","ADJ",
2248,"duräda","NOUN",
2249,"durär","VERB",
2250,"duràs","ADJ",
2251,"dùtta","NOUN","Voce gergale"
2252,"dvéla","NOUN",
2253,"dvintär","VERB",
2254,"dvoltär","VERB",
2255,"dzón","NOUN",
2256,"dzonär","VERB",
2257,"dzórden","NOUN",
2258,"eceomo","ADJ",
2259,"ecesión","NOUN",
2260,"ecónom","NOUN",
2261,"economìa","NOUN",
2262,"educär","VERB",
2263,"educasión","NOUN",
2264,"efét","NOUN",
2265,"egoízm","NOUN",
2266,"elastich","ADJ",
2267,"elegànsa","NOUN",
2268,"elegànt","ADJ",
2269,"elesión","NOUN",
2270,"elét","ADJ",
2271,"elog’","NOUN",
2272,"emigrär","VERB",
2273,"emoragìa","NOUN",
2274,"èndez","ADJ",
2275,"enträda","NOUN",
2276,"entraj","NOUN",
2277,"enträr","VERB",
2278,"entuziazmäros","VERB",
2279,"entuziazom","NOUN",
2280,"epitafi","NOUN",
2281,"eprimmor","INTJ",
2282,"equilìbor","NOUN",
2283,"erba","NOUN",
2284,"erbarôl","NOUN",
2285,"erbètta","NOUN",
2286,"ergna","NOUN",
2287,"eroizom","NOUN",
2288,"erór","NOUN",
2289,"erusión","NOUN",
2290,"esclùddor","VERB",
2291,"esédor","VERB",
2292,"esor","VERB",
2293,"esperta","NOUN",
2294,"espòst","ADJ",
2295,"estèren","ADJ",
2296,"estrasión","NOUN",
2297,"estrat","NOUN",
2298,"estrém","ADJ",
2299,"estremitä","NOUN",
2300,"etä","NOUN",
2301,"evazión","NOUN",
2302,"evaziv","ADJ",
2303,"eviva","INTJ",
2304,"ezagerär","VERB",
2305,"ezagerasión","NOUN",
2306,"ezaltär","VERB",
2307,"ezaltasión","NOUN",
2308,"ezam","NOUN",
2309,"ezaminatôr","NOUN",
2310,"ezàt","ADJ",
2311,"ezaurimént","NOUN",
2312,"ezaurir","VERB",
2313,"ezebisión","NOUN",
2314,"ezecusión","NOUN",
2315,"ezémpi","NOUN",
2316,"ezemplär","NOUN",
2317,"ezensiäl","ADJ",
2318,"ezensión","NOUN",
2319,"ezént","ADJ",
2320,"ezentär","VERB",
2321,"ezercìssi","NOUN",
2322,"ezèrcit","NOUN",
2323,"ezercitär","VERB",
2324,"ezercitasión","NOUN",
2325,"ezibir","VERB",
2326,"ezibisión","NOUN",
2327,"ezigénsa","NOUN",
2328,"ezigént","ADJ",
2329,"ezìggior","VERB",
2330,"eziliär","VERB",
2331,"ezìlli","NOUN",
2332,"ezisténsa","NOUN",
2333,"ezistént","ADJ",
2334,"ezistor","VERB",
2335,"èzit","NOUN",
2336,"ezitär","VERB",
2337,"ezitasión","NOUN",
2338,"ezorbitant","ADJ",
2339,"ezordi","NOUN",
2340,"ezordir","VERB",
2341,"ezòtich","ADJ",
2342,"ezôz","ADJ",
2343,"ezozitä","NOUN",
2344,"ezultär","VERB",
2345,"fachén","NOUN",
2346,"fachinäda","NOUN",
2347,"fachinag’","NOUN",
2348,"facia","NOUN",
2349,"faciäda","NOUN",
2350,"faciärs","VERB",
2351,"facil","ADJ",
2352,"facilitä","NOUN",
2353,"facilitär","VERB",
2354,"facilment","ADV",
2355,"facilón","ADJ",
2356,"facindärs","VERB",
2357,"facindón","NOUN",
2358,"facojón","NOUN",
2359,"fadabil","NOUN","Uccello di passo"
2360,"fadìga","NOUN",
2361,"fadigär","VERB",
2362,"fadigôz","ADJ",
2363,"fagnán","NOUN",
2364,"fagót","NOUN",
2365,"fagotär","VERB","Alla meno peggio"
2366,"fagotén","NOUN",
2367,"fagotón","NOUN","Grosso"
2368,"fajén’na","NOUN",
2369,"fal","NOUN",
2370,"falär","VERB",
2371,"fälch","NOUN",
2372,"falchètt","NOUN",
2373,"fälda","NOUN",
2374,"faliment","NOUN",
2375,"falír","VERB",
2376,"falíva","NOUN",
2377,"fäls","ADJ",
2378,"falsäri","NOUN",
2379,"falsètt","NOUN",
2380,"falsí","ADJ",
2381,"falsificär","VERB",
2382,"falsitä","NOUN",
2383,"falsón","ADJ","Molto"
2384,"falùppa","NOUN",
2385,"fam","NOUN",
2386,"fama","NOUN",
2387,"famija","NOUN",
2388,"famiôla","NOUN",
2389,"famôz","ADJ",
2390,"fanatizom","NOUN",
2391,"fandonia","NOUN",
2392,"fanél","NOUN","Passeraceo"
2393,"fanfarón","NOUN",
2394,"fanga","NOUN",
2395,"fangh","NOUN",
2396,"fangôz","ADJ",
2397,"fantasticär","VERB",
2398,"fantastich","ADJ",
2399,"fantazia","NOUN",
2400,"fantäzma","NOUN",
2401,"fantén","NOUN",
2402,"fantòc","NOUN",
2403,"fär","VERB",
2404,"farabùtt","NOUN",
2405,"faràggina","NOUN",
2406,"fardôr","NOUN",
2407,"faren’na","NOUN",
2408,"farfojäda","ADJ",
2409,"farfojär","VERB",
2410,"farfojón","NOUN",
2411,"fargäda","NOUN",
2412,"fargär","VERB",
2413,"farinas","NOUN","Specie di fango"
2414,"farinél","NOUN","Di farina"
2415,"farinôz","ADJ",
2416,"farizél","NOUN",
2417,"färla","NOUN",
2418,"farlètta","NOUN",
2419,"farloscär","VERB",
2420,"farmäda","NOUN",
2421,"farmaj","NOUN",
2422,"farmär","VERB",
2423,"farméla","NOUN","Di semola"
2424,"farmentasión","NOUN",
2425,"farneticär","VERB",
2426,"farnétich","ADJ",
2427,"färsa","NOUN",
2428,"farvär","NOUN",
2429,"fas","NOUN",
2430,"fasa","NOUN",
2431,"fasadura","NOUN",
2432,"fasär","VERB",
2433,"fasén’na","NOUN",
2434,"fasètta","NOUN",
2435,"fasìccol","NOUN",
2436,"fasinära","NOUN","Quantità di fascine"
2437,"fasolètt","NOUN",
2438,"fasoltén","NOUN","Da taschino"
2439,"fastìddi","NOUN",
2440,"fastidiôz","ADJ",
2441,"fat","NOUN",
2442,"fata","NOUN",
2443,"fatalitä","NOUN",
2444,"fatarél","NOUN",
2445,"fatèssi","NOUN",
2446,"fatìbbil","ADJ",
2447,"fatôr","NOUN",
2448,"fatura","NOUN",
2449,"fäva","NOUN",
2450,"favôr","NOUN",
2451,"favorévol","ADJ",
2452,"favorir","VERB",
2453,"faz","NOUN",
2454,"faza","NOUN",
2455,"fazàn","NOUN",
2456,"fazanòt","NOUN",
2457,"fazôl","NOUN",
2458,"fazoläda","NOUN",
2459,"fazolén","NOUN",
2460,"fazùll","ADJ",
2461,"féda","NOUN",
2462,"féla","NOUN",
2463,"felisitä","NOUN",
2464,"félsa","NOUN",
2465,"fèmmna","NOUN",
2466,"femnér","NOUN",
2467,"femnón","NOUN",
2468,"fén","NOUN",
2469,"fén’na","ADJ",
2470,"fenarôla","NOUN","Per foraggio"
2471,"fént","ADJ",
2472,"fénta","NOUN",
2473,"fénzor","VERB",
2474,"fér","NOUN",
2475,"féra","NOUN",
2476,"feragòst","NOUN",
2477,"ferdôr","NOUN",
2478,"fergär","VERB",
2479,"férom","NOUN",
2480,"fertilitä","NOUN",
2481,"fésta","NOUN",
2482,"fetón","NOUN","Voci gergali"
2483,"fètta","NOUN",
2484,"fiä","NOUN",
2485,"fiàca","NOUN",
2486,"fiacär","VERB",
2487,"fiàch","ADJ",
2488,"fiachèssa","NOUN",
2489,"fiacón","ADJ",
2490,"fiadäda","NOUN",
2491,"fiadär","VERB",
2492,"fiàma","NOUN",
2493,"fiamäda","NOUN",
2494,"fiancäda","NOUN",
2495,"fianch","NOUN",
2496,"fiàp","ADJ",
2497,"fiasca","NOUN",
2498,"fiàsch","NOUN",
2499,"fiaschètt","NOUN",
2500,"fiàster","NOUN",
2501,"fiàstra","NOUN",
2502,"fibiär","VERB",
2503,"fibiärsla","VERB",
2504,"ficanäz","NOUN",
2505,"ficär","VERB",
2506,"fidärs","VERB",
2507,"fìddogh","NOUN",
2508,"fifa","NOUN",
2509,"figh","NOUN",
2510,"fignàn","NOUN",
2511,"figurär","VERB",
2512,"figurasa","NOUN",
2513,"figurén","NOUN",
2514,"figurén’ni","NOUN","Di carta"
2515,"figurón’na","NOUN",
2516,"fil","NOUN",
2517,"filäda","NOUN",
2518,"filagn","NOUN","Di piante"
2519,"filär","VERB",
2520,"filarén","NOUN",
2521,"filasôz","ADJ",
2522,"filastròca","NOUN",
2523,"fildura","NOUN",
2524,"filduren’na","NOUN",
2525,"filètt","NOUN",
2526,"filfér","NOUN","Di ferro"
2527,"filón","NOUN",
2528,"filsa","NOUN",
2529,"filsôl","NOUN",
2530,"fin","ADP",
2531,"finafinorum","ADJ",
2532,"finäl","NOUN",
2533,"finalón","NOUN","Grandioso"
2534,"finèssa","NOUN",
2535,"finimént","NOUN",
2536,"finir","VERB",
2537,"finôra","ADV",
2538,"finsión","NOUN",
2539,"fintant","SCONJ",
2540,"fintén","NOUN",
2541,"fintén’na","NOUN","Voce antica"
2542,"fintón","NOUN",
2543,"fiocär","VERB",
2544,"fiòch","NOUN",
2545,"fiochén","NOUN",
2546,"fioctä","ADJ",
2547,"fiôl","NOUN",
2548,"fiôla","NOUN",
2549,"fiolär","VERB",
2550,"fiolarôla","ADJ","Donna"
2551,"fiolón","NOUN",
2552,"fiolón’na","NOUN",
2553,"fiôr","NOUN",
2554,"fiorä","ADJ",
2555,"fioram","NOUN",
2556,"fiorära","NOUN",
2557,"fiorètt","NOUN",
2558,"fiorí","ADJ",
2559,"fioridura","NOUN",
2560,"fiorir","VERB",
2561,"fiorón","NOUN","Grosso"
2562,"fiôs","NOUN",
2563,"firmär","VERB",
2564,"fisär","VERB",
2565,"fisärs","VERB",
2566,"fisasión","NOUN",
2567,"fisc’","NOUN",
2568,"fisc’én","NOUN",
2569,"fisc’iäda","NOUN",
2570,"fisc’iadôr","NOUN",
2571,"fisc’iär","VERB",
2572,"fiss","ADJ",
2573,"fìssa","NOUN",
2574,"fisúmm","NOUN","x"
2575,"fisura","NOUN",
2576,"fisurén’na","NOUN",
2577,"fitàbol","NOUN",
2578,"fitansa","NOUN",
2579,"fitär","VERB",
2580,"fìtt","NOUN",
2582,"fìtta","NOUN",
2583,"fituäri","NOUN",
2584,"fiùmm","NOUN",
2585,"fizonomia","NOUN",
2586,"fizonomista","NOUN",
2587,"flagél","NOUN",
2588,"flanéla","NOUN",
2589,"flàp","ADJ",
2590,"flatulénsa","NOUN",
2591,"flebotón","NOUN","Mediocre"
2592,"flemátich","ADJ",
2593,"flèmma","NOUN",
2594,"flemón","NOUN",
2595,"flìppa","NOUN","Dello sposo o della sposa all’altare"
2596,"flonflón","ADJ",
2597,"flòs","ADJ",
2598,"fluti","NOUN",
2599,"flùtt","NOUN",
2600,"fnéstra","NOUN",
2601,"fnestréla","NOUN",
2602,"fnestrén","NOUN",
2603,"fnil","NOUN",
2604,"fnir","VERB",
2605,"fnirla","VERB",
2606,"fnòc","NOUN",
2607,"fnocén’na","NOUN","Varietà di finocchio"
2608,"fodra","NOUN",
2609,"fodrär","VERB",
2610,"fodrètta","NOUN",
2611,"foètt","NOUN",
2612,"fogär","VERB",
2613,"fôgh","NOUN",
2614,"foghén","NOUN",
2615,"foghént","ADJ",
2616,"foglär","NOUN",
2617,"fògn","ADJ",
2618,"fognär","VERB",
2619,"fognasch","NOUN","Di spirito"
2620,"fogón","NOUN","Grosso"
2621,"fogôz","ADJ",
2622,"fôj","NOUN",
2623,"fôja","NOUN",
2624,"fojäda","NOUN",
2625,"fojadén’na","NOUN",
2626,"fôjam","NOUN",
2627,"fojas","NOUN",
2628,"fojén","NOUN",
2629,"fojen’na","NOUN",
2630,"fojètt","NOUN",
2631,"fojètta","NOUN",
2632,"fojú","ADJ",
2633,"fòla","NOUN",
2634,"folär","VERB",
2635,"folcètta","NOUN",
2636,"folètt","NOUN",
2637,"fòlga","NOUN",
2638,"fólt","ADJ",
2639,"foltén","NOUN","Diminutivo"
2640,"folzél","NOUN","Riferito alla larva"
2641,"fond","NOUN",
2642,"fônd","NOUN",
2643,"fondaja","NOUN",
2644,"fondäl","NOUN",
2645,"fondär","VERB",
2646,"fondatôr","NOUN",
2647,"fondél","NOUN",
2648,"fondén’na","NOUN",
2649,"fondèssa","NOUN",
2650,"fondón","NOUN",
2651,"fòndor","VERB",
2652,"fondú","ADJ",
2653,"fondùmm","NOUN",
2654,"fondura","NOUN",
2655,"fonsión","NOUN",
2656,"fônz","NOUN",
2657,"fonzén","NOUN",
2658,"fôr","NOUN",
2659,"fôra","ADV",
2660,"foräda","NOUN",
2661,"forag’","NOUN",
2662,"foragiär","VERB",
2663,"forär","VERB",
2664,"forbza","NOUN",
2665,"forbzäda","NOUN",
2666,"forbzén’na","NOUN",
2667,"forca","NOUN",
2668,"forcadéla","NOUN",
2669,"forcäl","NOUN",
2670,"forchètta","NOUN",
2671,"forcón","NOUN",
2672,"forestér","NOUN",
2673,"formaj","NOUN",
2674,"formaja","NOUN","Di formaggio"
2675,"formajén","NOUN",
2676,"formär","VERB",
2677,"forméla","NOUN",
2678,"formént","NOUN",
2679,"formentón","NOUN",
2680,"formidàbil","ADJ",
2681,"formíga","NOUN",
2682,"formigamént","NOUN",
2683,"formigär","VERB",
2684,"formigón","NOUN",
2685,"fornäda","NOUN",
2686,"fornär","NOUN",
2687,"fornäza","NOUN",
2688,"fornazéla","NOUN",
2689,"fornél","NOUN",
2690,"fornir","VERB",
2691,"fóron","NOUN","Per il pane"
2692,"fors","ADV",
2693,"forsa","NOUN",
2694,"forséla","NOUN",
2695,"forsén’na","NOUN",
2696,"forsi","ADV",
2697,"forsinäda","NOUN",
2698,"forsinón","NOUN",
2699,"forsú","ADJ",
2700,"fort","ADJ",
2701,"fortén","NOUN",
2702,"fortèssa","NOUN",
2703,"fortificär","VERB",
2704,"fortificasión","NOUN",
2705,"fortón’na","NOUN",
2706,"fortùmm","ADJ",
2707,"fortunä","ADJ",
2708,"fortunén","NOUN",
2709,"fòs","NOUN",
2710,"fòsa","NOUN",
2711,"fosètt","NOUN",
2712,"fosètta","NOUN",
2713,"fôta","NOUN",
2714,"fotìccia","NOUN","Di scarso valore"
2715,"fòttor","VERB",
2716,"frä","NOUN",
2717,"fracas","NOUN",
2718,"fracasäda","ADJ",
2719,"fracaséri","NOUN",
2720,"fracasón","NOUN",
2721,"frach","NOUN",
2722,"fräda","NOUN",
2723,"fradél","NOUN",
2724,"fradlärs","VERB",
2725,"fradlas","NOUN",
2726,"fradlén","NOUN",
2727,"fradura","NOUN",
2728,"fràgil","ADJ",
2729,"frambalà","NOUN",
2730,"francär","VERB",
2731,"franch","ADJ",
2732,"franchèssa","NOUN",
2733,"fràngol","NOUN",
2734,"Fransa","PROPN",
2735,"frantùmm","NOUN",
2736,"franza","NOUN",
2737,"frapa","NOUN","Degli abiti"
2738,"frär","NOUN",
2739,"frasca","NOUN",
2740,"frascäda","NOUN",
2741,"fraschètta","NOUN",
2742,"fràsen","NOUN",
2743,"frasinéla","NOUN",
2744,"fratagna","NOUN","Specie di allodola"
2745,"fratas","NOUN",
2746,"fratémp","NOUN",
2747,"fratén","NOUN",
2748,"frèdd","NOUN",
2749,"frega","NOUN",
2750,"fregäda","NOUN",
2751,"fregamént","NOUN",
2752,"fregón","NOUN",
2753,"frèmmor","VERB",
2754,"frén","NOUN",
2755,"frenär","VERB",
2756,"frenärs","VERB",
2757,"frenezìa","NOUN",
2758,"frèsch","NOUN",
2759,"freschén","NOUN",
2760,"freschètt","NOUN",
2761,"frescùmm","NOUN",
2762,"frètt","NOUN",
2763,"fréva","NOUN",
2764,"frí","ADJ",
2765,"fricandó","NOUN",
2766,"fricasäda","ADJ",
2767,"fricó","NOUN","Voce gergale"
2768,"frida","NOUN",
2769,"frigna","NOUN","Riferito a una donna"
2770,"frignära","NOUN",
2771,"fringuél","NOUN",
2772,"frir","VERB",
2773,"frisäda","NOUN",
2774,"frisant","ADJ",
2775,"frisär","VERB",
2776,"frisón","ADJ",
2777,"frìss","NOUN",
2778,"frìssa","NOUN",
2779,"fritäda","NOUN",
2780,"fritéla","NOUN",
2781,"frìtt","ADJ",
2782,"fritura","NOUN",
2783,"frìz","NOUN",
2784,"frizón","NOUN","Passeraceo"
2785,"frìzzor","VERB",
2786,"fròld","NOUN",
2787,"frolidura","NOUN",
2788,"fròmbla","NOUN",
2789,"frombläda","ADJ",
2790,"fronta","NOUN",
2791,"frontéra","NOUN",
2792,"frontespìssi","NOUN",
2793,"frudgón","NOUN","Da pescatore"
